,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000136842,6.51015713243977e-18,1.00641393335474,0.988,0.609,2.10173912863685e-13,TMOD1
ENSG00000182253,1.26611915460673e-17,1.17969839268719,0.583,0.078,4.08753907873238e-13,SYNM
ENSG00000147526,2.3296050250402e-17,1.00501578114339,0.969,0.748,7.52089686283978e-13,TACC1
ENSG00000134243,2.9034227497868e-17,0.888334936723236,0.601,0.087,9.37341000541171e-13,SORT1
ENSG00000125868,3.19277770197594e-17,1.17019225651049,0.951,0.826,1.03075635330591e-12,DSTN
ENSG00000163681,3.3993849770781e-17,1.51591371791773,0.847,0.374,1.09745744599989e-12,SLMAP
ENSG00000163171,6.54618770715954e-17,1.08819019483149,0.65,0.165,2.11337123937939e-12,CDC42EP3
ENSG00000136068,7.28705426571761e-17,1.10545076949751,0.607,0.113,2.35255259914427e-12,FLNB
ENSG00000139211,3.33497232206254e-16,0.751470307274455,0.577,0.087,1.07666246445467e-11,AMIGO2
ENSG00000135842,4.08155366867213e-16,1.74123891294214,0.718,0.217,1.31768878639411e-11,NIBAN1
ENSG00000143369,6.44256571113556e-16,-1.05759639401274,0.012,0.374,2.079917914183e-11,ECM1
ENSG00000069702,7.43765245945048e-16,1.24811299641261,0.81,0.313,2.40117172000899e-11,TGFBR3
ENSG00000142871,1.13998216394552e-15,1.31561578110717,0.865,0.461,3.68031841808173e-11,CCN1
ENSG00000150995,1.436739656529e-15,1.23576508512899,0.822,0.33,4.63837030713821e-11,ITPR1
ENSG00000196924,2.03552269573332e-15,1.15256276198759,0.877,0.6,6.57148147090544e-11,FLNA
ENSG00000119139,2.10797550031587e-15,0.954487307307919,0.712,0.209,6.80538810521975e-11,TJP2
ENSG00000177425,4.94767203482492e-15,1.04575964267152,0.853,0.365,1.59730643972288e-10,PAWR
ENSG00000109906,5.27652237061715e-15,1.38230408041752,0.847,0.33,1.70347248213004e-10,ZBTB16
ENSG00000139329,1.0177407485039e-14,-2.86737578337695,0.521,0.791,3.28567423246999e-10,LUM
ENSG00000135269,1.28389871203998e-14,0.951988627173336,0.822,0.4,4.14493860194987e-10,TES
ENSG00000111371,1.31909120296602e-14,0.869225147971229,0.62,0.13,4.25855403965551e-10,SLC38A1
ENSG00000139146,1.45143345178421e-14,1.10299694705419,0.853,0.383,4.68580775574016e-10,SINHCAF
ENSG00000095637,1.57400564093865e-14,2.10509792518743,0.736,0.252,5.08151981120633e-10,SORBS1
ENSG00000160613,1.87365989859101e-14,1.27263309337448,0.742,0.365,6.04892361661121e-10,PCSK7
ENSG00000165078,4.28575833638424e-14,2.13988727149962,0.589,0.113,1.38361422131829e-09,CPA6
ENSG00000249669,5.03320696150257e-14,1.92098182059556,0.816,0.339,1.62492053545149e-09,CARMN
ENSG00000077157,6.53769498561236e-14,1.48750148035603,0.834,0.322,2.11062944915509e-09,PPP1R12B
ENSG00000175084,7.6970687306996e-14,1.55121245383846,0.706,0.261,2.48492166901906e-09,DES
ENSG00000137809,9.18987716087582e-14,0.928482579688231,0.632,0.174,2.96685994261715e-09,ITGA11
ENSG00000164188,1.16180274535306e-13,1.04872835119607,0.601,0.13,3.75076398309782e-09,RANBP3L
ENSG00000072952,1.56104858538883e-13,1.04433341132064,0.699,0.226,5.03968925306929e-09,MRVI1
ENSG00000184613,1.78617172701743e-13,0.944095521955557,0.528,0.078,5.76647680350308e-09,NELL2
ENSG00000048052,2.73940674921684e-13,1.71152187595797,0.785,0.278,8.84390074917165e-09,HDAC9
ENSG00000197381,3.35793449860641e-13,0.790241775222909,0.509,0.078,1.08407557353009e-08,ADARB1
ENSG00000116285,5.02655261880284e-13,1.1718121867847,0.804,0.417,1.62277224745431e-08,ERRFI1
ENSG00000198467,5.16731020952993e-13,1.58237994476253,0.896,0.765,1.66821442804464e-08,TPM2
ENSG00000135821,5.36642117327815e-13,1.13434857539648,0.828,0.487,1.73249541158112e-08,GLUL
ENSG00000035403,5.74044413673576e-13,0.811714564316445,0.951,0.661,1.85324498510377e-08,VCL
ENSG00000163520,5.8913815999888e-13,-0.875514369435932,0.012,0.313,1.90197363574038e-08,FBLN2
ENSG00000130402,5.97807855101503e-13,0.854694761053075,0.853,0.522,1.92996287940969e-08,ACTN4
ENSG00000078098,6.59723208785914e-13,-1.53269994628151,0.356,0.722,2.12985040724444e-08,FAP
ENSG00000091436,6.99555564351672e-13,0.829375111337518,0.982,0.774,2.25844518395294e-08,MAP3K20
