,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000132466,2.27650398315718e-92,0.675266486739,0.516,0.196,7.34946545922464e-88,ANKRD17
ENSG00000148498,2.50587367112309e-92,1.1136651232257,0.535,0.24,8.08996255985377e-88,PARD3
ENSG00000186973,3.33201664599489e-92,-0.774873130429901,0.884,0.881,1.07570825399299e-87,FAM183A
ENSG00000171723,5.25836119408145e-92,0.806282354154976,0.335,0.066,1.69760932789725e-87,GPHN
ENSG00000173482,6.39587376529378e-92,0.940113705957397,0.508,0.194,2.06484388638744e-87,PTPRM
ENSG00000185104,7.12414409810528e-92,0.697862180896346,0.449,0.148,2.29995868063231e-87,FAF1
ENSG00000128512,1.86107796141979e-91,1.18019582392433,0.491,0.199,6.00830409064764e-87,DOCK4
ENSG00000116117,2.48446513658524e-91,0.914776423087812,0.428,0.135,8.02084724695179e-87,PARD3B
ENSG00000145743,2.75923168393079e-91,0.869783716122444,0.392,0.109,8.90790356840217e-87,FBXL17
ENSG00000075711,6.55007798188022e-91,0.824020558840664,0.536,0.233,2.11462717567021e-86,DLG1
ENSG00000171310,8.48946072824356e-91,0.856552158995371,0.419,0.13,2.74073750150615e-86,CHST11
ENSG00000131558,1.03954679662398e-90,1.06275292012838,0.553,0.257,3.35607287822087e-86,EXOC4
ENSG00000177570,1.32163947232364e-90,0.87863446081497,0.404,0.118,4.26678087244964e-86,SAMD12
ENSG00000134532,1.45774741832809e-90,1.50096578538105,0.406,0.131,4.70619176533042e-86,SOX5
ENSG00000184903,1.50871377722045e-90,1.06233344025852,0.386,0.106,4.87073155837851e-86,IMMP2L
ENSG00000176658,1.5117424654e-90,0.783419806552863,0.546,0.228,4.88050937529737e-86,MYO1D
ENSG00000143344,1.65221210964077e-90,0.71692230175749,0.444,0.144,5.33400157476427e-86,RGL1
ENSG00000162753,2.10432604459713e-90,0.789822407448096,0.382,0.101,6.79360620237738e-86,SLC9C2
ENSG00000156052,2.75086925014898e-90,0.958888213211756,0.676,0.391,8.88090628718098e-86,GNAQ
ENSG00000139865,2.93468334619336e-90,0.913776168005267,0.384,0.103,9.47433171485065e-86,TTC6
ENSG00000145349,2.98191789470154e-90,1.05428744796686,0.559,0.258,9.62682373125445e-86,CAMK2D
ENSG00000170776,5.85471555876665e-90,1.10749055937727,0.605,0.304,1.89013637099222e-85,AKAP13
ENSG00000148120,6.76095453901349e-90,0.86750481259566,0.554,0.249,2.18270656337511e-85,AOPEP
ENSG00000185261,1.15443629628732e-89,1.52956394222092,0.491,0.218,3.72698213893397e-85,KIAA0825
ENSG00000151883,1.17054420970509e-89,0.642593543324928,0.415,0.123,3.7789849266119e-85,PARP8
ENSG00000176046,1.24745773035828e-89,-1.07951597884639,0.491,0.662,4.02729253668866e-85,NUPR1
